af,MAC,pn,ps,SC,rep,sample.n,year
0.125,2,147,354,OO,13,8,18
0.5,5,15,17,OO,13,8,18
0.142857142857143,2,114,271,OO,13,8,18
0.75,12,157,306,OO,13,8,18
0.666666666666667,8,41,82,OO,13,8,18
0.0833333333333333,1,37,69,OO,13,8,18
0.375,3,3,7,OO,13,8,18
0.125,1,4,5,OO,13,8,18
0.1,1,8,14,OO,13,8,18
0.583333333333333,7,56,71,OO,13,8,18
0.8125,13,164,397,OO,13,8,18
0.857142857142857,12,74,113,OO,13,8,18
0.785714285714286,11,111,205,OO,13,8,18
0.875,14,86,199,OO,13,8,18
0.916666666666667,11,16,25,OO,13,8,18
0.1875,3,139,373,OO,13,8,18
0.4,4,14,20,OO,13,8,18
0.3,3,14,22,OO,13,8,18
0.625,5,4,6,OO,13,8,18
0.2,2,15,25,OO,13,8,18
0.928571428571429,13,46,79,OO,13,8,18
0.9375,15,49,132,OO,13,8,18
1,12,28,38,OO,13,8,18
0.6,6,12,20,OO,13,8,18
1,14,101,184,OO,13,8,18
1,16,198,430,OO,13,8,18
0.833333333333333,10,32,52,OO,13,8,18
0.8,8,7,3,OO,13,8,18
0.75,6,4,3,OO,13,8,18
1,8,2,3,OO,13,8,18
0.5,4,3,6,OO,13,8,18
0.9,9,5,6,OO,13,8,18
0.7,7,16,14,OO,13,8,18
0.875,7,1,2,OO,13,8,18
1,10,8,9,OO,13,8,18
0.25,2,0,5,OO,13,8,18
1,6,2,1,OO,13,8,18
0.5,3,0,1,OO,13,8,18
0.333333333333333,2,0,1,OO,13,8,18
0,0,15198,18808,OO,14,8,17
0.214285714285714,3,86,191,OO,14,8,17
0.1875,3,550,1015,OO,14,8,17
0.375,6,402,842,OO,14,8,17
0.0833333333333333,1,20,15,OO,14,8,17
0.125,2,491,1114,OO,14,8,17
0.5,7,77,151,OO,14,8,17
0.1,1,7,1,OO,14,8,17
0.625,10,237,523,OO,14,8,17
0.142857142857143,2,101,175,OO,14,8,17
0.25,4,440,998,OO,14,8,17
0.0625,1,817,1180,OO,14,8,17
0.428571428571429,6,65,160,OO,14,8,17
0.0714285714285714,1,141,180,OO,14,8,17
0.5625,9,319,672,OO,14,8,17
0.357142857142857,5,73,158,OO,14,8,17
0.4375,7,432,901,OO,14,8,17
0.3125,5,408,1043,OO,14,8,17
0.166666666666667,2,10,23,OO,14,8,17
0.75,9,2,9,OO,14,8,17
0.6875,11,156,327,OO,14,8,17
0.571428571428571,8,47,95,OO,14,8,17
0.75,12,108,220,OO,14,8,17
0.714285714285714,10,19,50,OO,14,8,17
0.8125,13,98,177,OO,14,8,17
0.642857142857143,9,27,76,OO,14,8,17
0.857142857142857,12,6,17,OO,14,8,17
0.785714285714286,11,15,30,OO,14,8,17
0.875,14,45,94,OO,14,8,17
0.5,8,290,697,OO,14,8,17
0.333333333333333,4,8,15,OO,14,8,17
0.285714285714286,4,79,150,OO,14,8,17
0.5,6,7,16,OO,14,8,17
0.25,3,12,11,OO,14,8,17
0.666666666666667,8,1,6,OO,14,8,17
0.4,4,0,2,OO,14,8,17
0.2,2,2,4,OO,14,8,17
0.9375,15,26,42,OO,14,8,17
1,14,2,3,OO,14,8,17
0.583333333333333,7,7,10,OO,14,8,17
0.416666666666667,5,7,20,OO,14,8,17
0.833333333333333,10,3,2,OO,14,8,17
1,16,5,7,OO,14,8,17
0.3,3,0,3,OO,14,8,17
0.5,5,0,1,OO,14,8,17
0.928571428571429,13,2,4,OO,14,8,17
0,0,16038,20219,OO,14,8,18
0.25,4,294,656,OO,14,8,18
0.166666666666667,2,43,67,OO,14,8,18
0.214285714285714,3,111,226,OO,14,8,18
0.625,10,151,405,OO,14,8,18
0.4375,7,208,586,OO,14,8,18
0.142857142857143,2,73,134,OO,14,8,18
0.428571428571429,6,87,149,OO,14,8,18
0.571428571428571,8,82,125,OO,14,8,18
0.5625,9,168,471,OO,14,8,18
0.1875,3,247,569,OO,14,8,18
0.0625,1,274,410,OO,14,8,18
0.285714285714286,4,82,205,OO,14,8,18
0.3125,5,211,510,OO,14,8,18
0.5,8,344,749,OO,14,8,18
0.357142857142857,5,66,141,OO,14,8,18
0.5,6,33,71,OO,14,8,18
0.5,7,130,258,OO,14,8,18
0.375,6,150,346,OO,14,8,18
0.25,3,38,70,OO,14,8,18
0.125,2,79,195,OO,14,8,18
0.0714285714285714,1,94,141,OO,14,8,18
0.6875,11,218,474,OO,14,8,18
0.714285714285714,10,84,120,OO,14,8,18
0.416666666666667,5,45,56,OO,14,8,18
0.642857142857143,9,62,119,OO,14,8,18
0.666666666666667,8,26,43,OO,14,8,18
0.0833333333333333,1,29,50,OO,14,8,18
0.583333333333333,7,26,57,OO,14,8,18
0.4,4,16,26,OO,14,8,18
0.166666666666667,1,2,2,OO,14,8,18
0.5,4,10,10,OO,14,8,18
0.333333333333333,4,36,55,OO,14,8,18
0.1,1,19,14,OO,14,8,18
0.8125,13,156,373,OO,14,8,18
0.75,12,238,412,OO,14,8,18
0.857142857142857,12,51,93,OO,14,8,18
0.9,9,9,17,OO,14,8,18
0.875,14,112,273,OO,14,8,18
0.833333333333333,10,28,35,OO,14,8,18
0.125,1,3,4,OO,14,8,18
0.6,6,11,30,OO,14,8,18
0.5,5,20,28,OO,14,8,18
0.75,6,4,5,OO,14,8,18
0.3,3,17,25,OO,14,8,18
0.5,3,3,0,OO,14,8,18
0.9375,15,73,188,OO,14,8,18
0.928571428571429,13,20,45,OO,14,8,18
1,10,8,9,OO,14,8,18
0.785714285714286,11,78,115,OO,14,8,18
1,16,259,582,OO,14,8,18
0.75,9,28,43,OO,14,8,18
1,14,76,112,OO,14,8,18
1,12,17,25,OO,14,8,18
0.7,7,5,12,OO,14,8,18
0.833333333333333,5,0,2,OO,14,8,18
0.8,8,3,9,OO,14,8,18
0.625,5,5,3,OO,14,8,18
0.875,7,2,5,OO,14,8,18
0.916666666666667,11,14,24,OO,14,8,18
0.666666666666667,4,2,0,OO,14,8,18
0.2,2,16,23,OO,14,8,18
1,6,1,1,OO,14,8,18
0.25,2,7,7,OO,14,8,18
0.333333333333333,2,2,4,OO,14,8,18
1,8,1,3,OO,14,8,18
1,4,1,0,OO,14,8,18
0.375,3,2,2,OO,14,8,18
0,0,15351,18896,OO,15,8,17
0.3125,5,539,1290,OO,15,8,17
0.1875,3,514,1118,OO,15,8,17
0.5,8,379,754,OO,15,8,17
0.571428571428571,8,26,76,OO,15,8,17
0.0625,1,602,824,OO,15,8,17
0.125,2,458,902,OO,15,8,17
0.666666666666667,8,1,7,OO,15,8,17
0.1,1,1,0,OO,15,8,17
0.5,7,51,95,OO,15,8,17
0.375,6,372,922,OO,15,8,17
0.4375,7,378,853,OO,15,8,17
0.5625,9,311,677,OO,15,8,17
0.642857142857143,9,28,50,OO,15,8,17
0.428571428571429,6,58,105,OO,15,8,17
0.214285714285714,3,70,138,OO,15,8,17
0.142857142857143,2,60,117,OO,15,8,17
0.625,10,262,589,OO,15,8,17
0.357142857142857,5,67,133,OO,15,8,17
0.6875,11,200,407,OO,15,8,17
0.75,12,170,347,OO,15,8,17
0.0714285714285714,1,65,101,OO,15,8,17
0.416666666666667,5,4,7,OO,15,8,17
0.333333333333333,4,6,10,OO,15,8,17
0.25,4,584,1230,OO,15,8,17
0.285714285714286,4,57,147,OO,15,8,17
0.0833333333333333,1,11,17,OO,15,8,17
0.875,14,53,98,OO,15,8,17
0.8125,13,77,170,OO,15,8,17
0.857142857142857,12,5,10,OO,15,8,17
0.2,2,1,0,OO,15,8,17
0.785714285714286,11,10,21,OO,15,8,17
0.25,3,8,7,OO,15,8,17
0.5,6,3,6,OO,15,8,17
0.9375,15,21,36,OO,15,8,17
0.714285714285714,10,19,40,OO,15,8,17
1,16,18,23,OO,15,8,17
0.166666666666667,2,4,5,OO,15,8,17
0.583333333333333,7,0,7,OO,15,8,17
1,14,1,0,OO,15,8,17
0.833333333333333,10,1,0,OO,15,8,17
0.75,9,1,1,OO,15,8,17
0.3,3,1,1,OO,15,8,17
0.928571428571429,13,0,1,OO,15,8,17
0,0,16200,20367,OO,15,8,18
0.375,6,229,491,OO,15,8,18
0.1875,3,205,408,OO,15,8,18
0.214285714285714,3,117,215,OO,15,8,18
0.75,12,181,358,OO,15,8,18
0.5625,9,150,351,OO,15,8,18
0.5,7,119,239,OO,15,8,18
0.642857142857143,9,129,237,OO,15,8,18
0.4375,7,206,544,OO,15,8,18
0.75,6,0,9,OO,15,8,18
0.142857142857143,2,90,163,OO,15,8,18
0.3125,5,163,436,OO,15,8,18
0.428571428571429,6,112,246,OO,15,8,18
0.625,10,201,572,OO,15,8,18
0.166666666666667,2,50,81,OO,15,8,18
0.583333333333333,7,39,81,OO,15,8,18
0.714285714285714,10,99,215,OO,15,8,18
0.75,9,44,72,OO,15,8,18
0.5,6,56,89,OO,15,8,18
0.0714285714285714,1,77,135,OO,15,8,18
0.25,3,54,92,OO,15,8,18
0.6875,11,171,457,OO,15,8,18
0.571428571428571,8,110,184,OO,15,8,18
0.357142857142857,5,121,264,OO,15,8,18
0.5,8,165,376,OO,15,8,18
0.25,4,155,422,OO,15,8,18
0.125,2,122,238,OO,15,8,18
0.416666666666667,5,51,102,OO,15,8,18
0.333333333333333,4,57,111,OO,15,8,18
0.0833333333333333,1,40,70,OO,15,8,18
0.2,2,21,31,OO,15,8,18
0.0625,1,135,249,OO,15,8,18
0.1,1,19,25,OO,15,8,18
0.666666666666667,8,57,90,OO,15,8,18
0.125,1,3,11,OO,15,8,18
0.8,8,9,16,OO,15,8,18
0.833333333333333,10,27,35,OO,15,8,18
0.6,6,21,23,OO,15,8,18
0.4,4,16,23,OO,15,8,18
0.285714285714286,4,107,264,OO,15,8,18
0.5,5,19,33,OO,15,8,18
0.25,2,3,14,OO,15,8,18
0.9375,15,55,118,OO,15,8,18
0.928571428571429,13,33,71,OO,15,8,18
0.3,3,17,48,OO,15,8,18
1,6,3,1,OO,15,8,18
0.785714285714286,11,71,133,OO,15,8,18
1,16,229,500,OO,15,8,18
1,14,87,128,OO,15,8,18
0.8125,13,87,228,OO,15,8,18
1,12,29,55,OO,15,8,18
1,10,7,14,OO,15,8,18
0.7,7,17,24,OO,15,8,18
0.857142857142857,12,71,119,OO,15,8,18
0.875,14,140,279,OO,15,8,18
0.625,5,4,6,OO,15,8,18
0.5,4,7,7,OO,15,8,18
0.375,3,5,14,OO,15,8,18
0.916666666666667,11,20,24,OO,15,8,18
1,8,3,3,OO,15,8,18
0.9,9,10,16,OO,15,8,18
0.875,7,1,4,OO,15,8,18
0.666666666666667,4,1,0,OO,15,8,18
0.333333333333333,2,0,3,OO,15,8,18
0.5,3,1,0,OO,15,8,18
0.166666666666667,1,0,3,OO,15,8,18
0.25,1,0,1,OO,15,8,18
0,0,15397,19017,OO,16,8,17
0.214285714285714,3,107,210,OO,16,8,17
0.1875,3,478,939,OO,16,8,17
0.375,6,408,902,OO,16,8,17
0.5625,9,300,658,OO,16,8,17
0.0714285714285714,1,165,244,OO,16,8,17
0.625,10,231,568,OO,16,8,17
0.428571428571429,6,84,185,OO,16,8,17
0.125,2,392,928,OO,16,8,17
0.0625,1,640,1004,OO,16,8,17
0.25,4,351,775,OO,16,8,17
0.4375,7,417,815,OO,16,8,17
0.142857142857143,2,89,167,OO,16,8,17
0.5,6,9,20,OO,16,8,17
0.5,7,82,150,OO,16,8,17
0.166666666666667,2,17,21,OO,16,8,17
0.857142857142857,12,8,28,OO,16,8,17
0.75,12,142,285,OO,16,8,17
0.571428571428571,8,80,116,OO,16,8,17
0.8125,13,94,220,OO,16,8,17
0.785714285714286,11,24,42,OO,16,8,17
0.6875,11,154,404,OO,16,8,17
0.0833333333333333,1,26,29,OO,16,8,17
0.75,9,1,8,OO,16,8,17
0.642857142857143,9,33,108,OO,16,8,17
0.285714285714286,4,85,164,OO,16,8,17
0.9375,15,45,76,OO,16,8,17
1,14,2,8,OO,16,8,17
1,16,33,50,OO,16,8,17
0.357142857142857,5,119,173,OO,16,8,17
0.3125,5,347,845,OO,16,8,17
0.5,8,332,731,OO,16,8,17
0.416666666666667,5,7,31,OO,16,8,17
0.714285714285714,10,35,75,OO,16,8,17
0.5,5,0,4,OO,16,8,17
0.875,14,61,112,OO,16,8,17
0.25,3,13,34,OO,16,8,17
0.583333333333333,7,5,17,OO,16,8,17
0.1,1,4,3,OO,16,8,17
0.916666666666667,11,0,4,OO,16,8,17
0.928571428571429,13,3,10,OO,16,8,17
0.3,3,3,5,OO,16,8,17
0.333333333333333,4,9,35,OO,16,8,17
0.4,4,2,3,OO,16,8,17
0.666666666666667,8,5,4,OO,16,8,17
0.8,8,1,0,OO,16,8,17
0.375,3,1,0,OO,16,8,17
0.833333333333333,10,4,5,OO,16,8,17
0.2,2,2,2,OO,16,8,17
0.6,6,0,1,OO,16,8,17
0.625,5,0,1,OO,16,8,17
0.7,7,1,1,OO,16,8,17
0.125,1,0,1,OO,16,8,17
0,0,16236,20413,OO,16,8,18
0.0833333333333333,1,90,154,OO,16,8,18
0.2,2,57,112,OO,16,8,18
0.571428571428571,8,190,515,OO,16,8,18
0.214285714285714,3,153,353,OO,16,8,18
0.142857142857143,2,101,312,OO,16,8,18
0.125,2,29,52,OO,16,8,18
0.25,3,105,233,OO,16,8,18
0.785714285714286,11,112,263,OO,16,8,18
0.166666666666667,2,105,171,OO,16,8,18
0.25,4,57,155,OO,16,8,18
0.25,1,1,6,OO,16,8,18
0.0714285714285714,1,109,195,OO,16,8,18
0.285714285714286,4,166,393,OO,16,8,18
0.714285714285714,10,206,390,OO,16,8,18
0.357142857142857,5,123,307,OO,16,8,18
0.1,1,38,68,OO,16,8,18
0.375,6,41,88,OO,16,8,18
0.25,2,16,36,OO,16,8,18
0.416666666666667,5,129,249,OO,16,8,18
0.375,3,30,52,OO,16,8,18
0.333333333333333,2,19,22,OO,16,8,18
0.333333333333333,4,106,245,OO,16,8,18
0.3,3,67,97,OO,16,8,18
0.5,4,37,71,OO,16,8,18
0.3125,5,49,143,OO,16,8,18
0.625,10,41,92,OO,16,8,18
0.75,9,92,184,OO,16,8,18
0.0625,1,28,73,OO,16,8,18
0.8125,13,17,53,OO,16,8,18
0.642857142857143,9,146,317,OO,16,8,18
0.6,6,75,110,OO,16,8,18
0.583333333333333,7,139,238,OO,16,8,18
0.1875,3,35,78,OO,16,8,18
0.125,1,30,28,OO,16,8,18
0.5,7,194,530,OO,16,8,18
0.5,5,87,154,OO,16,8,18
0.75,12,49,74,OO,16,8,18
0.625,5,27,54,OO,16,8,18
0.4375,7,37,110,OO,16,8,18
0.666666666666667,8,78,197,OO,16,8,18
0.5,8,59,138,OO,16,8,18
0.5,6,170,304,OO,16,8,18
0.5,3,22,32,OO,16,8,18
0.6875,11,36,123,OO,16,8,18
0.428571428571429,6,180,407,OO,16,8,18
0.4,4,72,99,OO,16,8,18
0.166666666666667,1,14,14,OO,16,8,18
0.5625,9,59,147,OO,16,8,18
0.5,2,6,13,OO,16,8,18
0.666666666666667,4,8,16,OO,16,8,18
0.7,7,52,67,OO,16,8,18
0.833333333333333,10,63,124,OO,16,8,18
0.928571428571429,13,67,173,OO,16,8,18
0.916666666666667,11,47,87,OO,16,8,18
1,12,91,122,OO,16,8,18
0.9,9,22,48,OO,16,8,18
1,10,23,64,OO,16,8,18
0.9375,15,14,41,OO,16,8,18
1,14,161,316,OO,16,8,18
0.857142857142857,12,83,191,OO,16,8,18
0.875,14,18,50,OO,16,8,18
1,16,36,111,OO,16,8,18
0.8,8,29,70,OO,16,8,18
0.75,6,17,32,OO,16,8,18
1,6,7,8,OO,16,8,18
0.875,7,14,22,OO,16,8,18
0.833333333333333,5,5,9,OO,16,8,18
NA,0,2,2,OO,16,8,18
1,8,18,10,OO,16,8,18
0.75,3,2,5,OO,16,8,18
0.5,1,1,2,OO,16,8,18
1,4,3,4,OO,16,8,18
0,0,15293,18944,OO,17,8,17
0.214285714285714,3,187,359,OO,17,8,17
0.125,2,374,798,OO,17,8,17
0.5,5,2,3,OO,17,8,17
0.3125,5,381,763,OO,17,8,17
0.0625,1,628,891,OO,17,8,17
0.357142857142857,5,190,367,OO,17,8,17
0.0714285714285714,1,210,387,OO,17,8,17
0.333333333333333,4,50,81,OO,17,8,17
0.714285714285714,10,56,110,OO,17,8,17
0.285714285714286,4,176,337,OO,17,8,17
0.1875,3,298,721,OO,17,8,17
0.6875,11,138,300,OO,17,8,17
0.375,6,330,691,OO,17,8,17
0.0833333333333333,1,43,95,OO,17,8,17
0.25,4,351,827,OO,17,8,17
0.142857142857143,2,171,332,OO,17,8,17
0.428571428571429,6,129,303,OO,17,8,17
0.25,3,35,85,OO,17,8,17
0.4375,7,307,676,OO,17,8,17
0.571428571428571,8,103,204,OO,17,8,17
0.75,12,81,165,OO,17,8,17
0.785714285714286,11,31,64,OO,17,8,17
0.857142857142857,12,20,29,OO,17,8,17
0.5625,9,203,488,OO,17,8,17
0.642857142857143,9,76,173,OO,17,8,17
0.625,10,198,428,OO,17,8,17
0.75,9,6,17,OO,17,8,17
0.8,8,0,3,OO,17,8,17
0.8125,13,67,143,OO,17,8,17
0.9,9,2,0,OO,17,8,17
0.875,14,39,98,OO,17,8,17
0.928571428571429,13,9,25,OO,17,8,17
0.5,8,296,615,OO,17,8,17
0.833333333333333,10,7,8,OO,17,8,17
0.166666666666667,2,41,88,OO,17,8,17
0.2,2,9,8,OO,17,8,17
0.5,7,144,313,OO,17,8,17
0.5,6,36,52,OO,17,8,17
0.4,4,5,14,OO,17,8,17
0.583333333333333,7,17,47,OO,17,8,17
0.9375,15,24,37,OO,17,8,17
1,16,1,3,OO,17,8,17
0.666666666666667,8,20,38,OO,17,8,17
0.1,1,9,9,OO,17,8,17
0.416666666666667,5,37,72,OO,17,8,17
0.3,3,6,11,OO,17,8,17
0.375,3,0,1,OO,17,8,17
0.916666666666667,11,2,2,OO,17,8,17
0.25,2,0,2,OO,17,8,17
0.7,7,2,2,OO,17,8,17
0.6,6,1,5,OO,17,8,17
0.75,6,3,0,OO,17,8,17
1,14,3,2,OO,17,8,17
0.125,1,1,0,OO,17,8,17
1,12,0,2,OO,17,8,17
0,0,16046,19997,OO,17,8,18
0.357142857142857,5,177,421,OO,17,8,18
0.166666666666667,2,97,188,OO,17,8,18
0.666666666666667,8,94,210,OO,17,8,18
0.5,7,252,502,OO,17,8,18
0.142857142857143,2,144,329,OO,17,8,18
0.416666666666667,5,170,303,OO,17,8,18
0.583333333333333,7,127,211,OO,17,8,18
0.0833333333333333,1,140,237,OO,17,8,18
0.125,2,40,87,OO,17,8,18
0.333333333333333,4,98,251,OO,17,8,18
0.375,6,47,118,OO,17,8,18
0.25,3,120,241,OO,17,8,18
0.285714285714286,4,193,422,OO,17,8,18
0.5,8,72,159,OO,17,8,18
0.5,6,168,327,OO,17,8,18
0.4,4,56,73,OO,17,8,18
0.428571428571429,6,229,611,OO,17,8,18
0.25,2,10,15,OO,17,8,18
0.3125,5,45,125,OO,17,8,18
0.4375,7,62,134,OO,17,8,18
0.642857142857143,9,164,356,OO,17,8,18
0.75,9,93,216,OO,17,8,18
0.6875,11,36,101,OO,17,8,18
0.214285714285714,3,157,386,OO,17,8,18
0.0714285714285714,1,207,420,OO,17,8,18
0.714285714285714,10,169,443,OO,17,8,18
0.75,12,46,126,OO,17,8,18
0.6,6,38,66,OO,17,8,18
0.571428571428571,8,154,319,OO,17,8,18
0.0625,1,64,149,OO,17,8,18
0.1875,3,36,109,OO,17,8,18
0.625,5,7,12,OO,17,8,18
0.625,10,28,56,OO,17,8,18
0.1,1,40,84,OO,17,8,18
0.5,5,60,77,OO,17,8,18
0.5625,9,39,107,OO,17,8,18
0.125,1,11,11,OO,17,8,18
0.7,7,27,50,OO,17,8,18
0.375,3,11,14,OO,17,8,18
0.5,4,13,17,OO,17,8,18
0.3,3,43,67,OO,17,8,18
0.785714285714286,11,135,335,OO,17,8,18
0.5,3,3,4,OO,17,8,18
0.833333333333333,10,77,144,OO,17,8,18
0.2,2,29,57,OO,17,8,18
0.916666666666667,11,70,112,OO,17,8,18
0.928571428571429,13,99,211,OO,17,8,18
0.9375,15,16,58,OO,17,8,18
0.875,14,30,66,OO,17,8,18
0.8125,13,26,69,OO,17,8,18
0.25,4,51,133,OO,17,8,18
0.9,9,22,22,OO,17,8,18
1,12,73,131,OO,17,8,18
0.5,2,1,1,OO,17,8,18
0.666666666666667,4,0,2,OO,17,8,18
0.8,8,21,47,OO,17,8,18
0.75,6,2,8,OO,17,8,18
0.333333333333333,2,3,2,OO,17,8,18
0.857142857142857,12,143,258,OO,17,8,18
1,14,161,319,OO,17,8,18
1,10,11,16,OO,17,8,18
1,16,37,76,OO,17,8,18
0.875,7,3,8,OO,17,8,18
0.25,1,0,3,OO,17,8,18
0.166666666666667,1,0,2,OO,17,8,18
0.75,3,1,0,OO,17,8,18
0.833333333333333,5,0,2,OO,17,8,18
1,8,3,5,OO,17,8,18
1,6,1,0,OO,17,8,18
0,0,15447,19002,OO,18,8,17
0.0625,1,533,817,OO,18,8,17
0.3125,5,311,767,OO,18,8,17
0.4375,7,373,814,OO,18,8,17
0.428571428571429,6,96,211,OO,18,8,17
0.375,6,416,966,OO,18,8,17
0.357142857142857,5,91,198,OO,18,8,17
0.642857142857143,9,67,91,OO,18,8,17
0.1875,3,476,1087,OO,18,8,17
0.0714285714285714,1,133,190,OO,18,8,17
0.416666666666667,5,21,19,OO,18,8,17
0.6875,11,212,444,OO,18,8,17
0.625,10,215,468,OO,18,8,17
0.125,2,479,954,OO,18,8,17
0.5,6,16,18,OO,18,8,17
0.5,7,70,171,OO,18,8,17
0.285714285714286,4,83,172,OO,18,8,17
0.5625,9,249,581,OO,18,8,17
0.875,14,58,135,OO,18,8,17
0.928571428571429,13,5,7,OO,18,8,17
0.571428571428571,8,53,116,OO,18,8,17
0.25,4,376,833,OO,18,8,17
0.75,9,4,6,OO,18,8,17
0.75,12,148,291,OO,18,8,17
0.714285714285714,10,34,95,OO,18,8,17
0.785714285714286,11,24,47,OO,18,8,17
0.8125,13,114,269,OO,18,8,17
0.857142857142857,12,16,28,OO,18,8,17
0.142857142857143,2,106,238,OO,18,8,17
0.833333333333333,10,4,7,OO,18,8,17
0.5,8,401,786,OO,18,8,17
0.214285714285714,3,110,218,OO,18,8,17
0.333333333333333,4,16,29,OO,18,8,17
0.583333333333333,7,10,18,OO,18,8,17
0.1,1,1,3,OO,18,8,17
1,16,5,8,OO,18,8,17
0.4,4,1,1,OO,18,8,17
0.0833333333333333,1,13,25,OO,18,8,17
0.25,3,13,33,OO,18,8,17
0.166666666666667,2,13,22,OO,18,8,17
0.666666666666667,8,8,11,OO,18,8,17
0.3,3,2,3,OO,18,8,17
1,12,0,2,OO,18,8,17
0.9375,15,19,23,OO,18,8,17
1,14,0,3,OO,18,8,17
0.2,2,1,3,OO,18,8,17
0.916666666666667,11,2,2,OO,18,8,17
0.125,1,0,1,OO,18,8,17
0.75,6,1,0,OO,18,8,17
0.5,5,0,2,OO,18,8,17
0.6,6,1,2,OO,18,8,17
0.5,4,1,1,OO,18,8,17
0,0,16038,20047,OO,18,8,18
0.25,4,223,484,OO,18,8,18
0.8125,13,151,266,OO,18,8,18
0.5,8,345,814,OO,18,8,18
0.5625,9,229,531,OO,18,8,18
0.0625,1,270,554,OO,18,8,18
0.625,5,0,1,OO,18,8,18
0.5,7,144,247,OO,18,8,18
0.214285714285714,3,70,123,OO,18,8,18
0.1875,3,122,316,OO,18,8,18
0.4375,7,357,863,OO,18,8,18
0.416666666666667,5,40,64,OO,18,8,18
0.625,10,192,405,OO,18,8,18
0.357142857142857,5,124,234,OO,18,8,18
0.375,6,227,534,OO,18,8,18
0.7,7,3,12,OO,18,8,18
0.666666666666667,8,21,35,OO,18,8,18
0.642857142857143,9,73,148,OO,18,8,18
0.285714285714286,4,95,187,OO,18,8,18
0.125,2,120,217,OO,18,8,18
0.6875,11,217,477,OO,18,8,18
0.3125,5,298,725,OO,18,8,18
0.142857142857143,2,50,86,OO,18,8,18
0.428571428571429,6,123,276,OO,18,8,18
0.0714285714285714,1,88,200,OO,18,8,18
0.0833333333333333,1,29,43,OO,18,8,18
0.25,3,23,40,OO,18,8,18
0.6,6,3,13,OO,18,8,18
0.571428571428571,8,80,139,OO,18,8,18
0.5,5,14,16,OO,18,8,18
0.75,9,16,26,OO,18,8,18
0.875,14,117,247,OO,18,8,18
0.928571428571429,13,42,81,OO,18,8,18
0.9375,15,121,275,OO,18,8,18
0.583333333333333,7,22,28,OO,18,8,18
1,16,255,516,OO,18,8,18
1,14,59,100,OO,18,8,18
0.5,6,35,49,OO,18,8,18
0.857142857142857,12,36,78,OO,18,8,18
0.833333333333333,10,8,18,OO,18,8,18
0.8,8,3,5,OO,18,8,18
0.4,4,9,19,OO,18,8,18
0.25,2,2,1,OO,18,8,18
0.333333333333333,4,33,52,OO,18,8,18
0.785714285714286,11,36,77,OO,18,8,18
0.1,1,4,10,OO,18,8,18
1,12,12,21,OO,18,8,18
0.166666666666667,2,11,24,OO,18,8,18
0.714285714285714,10,70,120,OO,18,8,18
0.75,12,148,345,OO,18,8,18
0.916666666666667,11,12,20,OO,18,8,18
0.3,3,4,15,OO,18,8,18
0.375,3,6,1,OO,18,8,18
1,10,3,3,OO,18,8,18
0.9,9,2,2,OO,18,8,18
0.125,1,1,1,OO,18,8,18
0.2,2,8,5,OO,18,8,18
0.5,4,1,1,OO,18,8,18
1,8,2,0,OO,18,8,18
0.75,6,1,1,OO,18,8,18
0,0,15243,18779,OO,19,8,17
0.25,4,318,811,OO,19,8,17
0.214285714285714,3,148,327,OO,19,8,17
0.5,8,343,696,OO,19,8,17
0.4375,7,437,822,OO,19,8,17
0.1875,3,394,796,OO,19,8,17
0.0714285714285714,1,184,344,OO,19,8,17
0.428571428571429,6,128,307,OO,19,8,17
0.666666666666667,8,14,28,OO,19,8,17
0.416666666666667,5,28,55,OO,19,8,17
0.5,6,26,54,OO,19,8,17
0.25,3,32,59,OO,19,8,17
0.285714285714286,4,162,310,OO,19,8,17
0.5625,9,247,555,OO,19,8,17
0.0625,1,629,916,OO,19,8,17
0.5,7,116,307,OO,19,8,17
0.3125,5,350,783,OO,19,8,17
0.357142857142857,5,170,349,OO,19,8,17
0.142857142857143,2,128,268,OO,19,8,17
0.75,12,96,229,OO,19,8,17
0.8125,13,122,233,OO,19,8,17
0.625,10,192,450,OO,19,8,17
0.571428571428571,8,92,203,OO,19,8,17
0.75,9,8,12,OO,19,8,17
0.6875,11,140,309,OO,19,8,17
0.785714285714286,11,32,68,OO,19,8,17
0.857142857142857,12,21,33,OO,19,8,17
0.0833333333333333,1,29,63,OO,19,8,17
0.875,14,43,94,OO,19,8,17
0.714285714285714,10,46,91,OO,19,8,17
0.125,2,351,631,OO,19,8,17
0.9375,15,21,50,OO,19,8,17
0.833333333333333,10,4,7,OO,19,8,17
0.166666666666667,2,20,57,OO,19,8,17
0.3,3,2,7,OO,19,8,17
0.375,6,369,796,OO,19,8,17
0.583333333333333,7,13,33,OO,19,8,17
0.333333333333333,4,34,55,OO,19,8,17
0.642857142857143,9,70,172,OO,19,8,17
0.928571428571429,13,11,25,OO,19,8,17
0.916666666666667,11,1,4,OO,19,8,17
0.7,7,1,4,OO,19,8,17
0.4,4,5,10,OO,19,8,17
1,16,8,9,OO,19,8,17
0.2,2,7,7,OO,19,8,17
0.1,1,4,7,OO,19,8,17
0.125,1,0,1,OO,19,8,17
0.5,5,2,1,OO,19,8,17
1,8,1,0,OO,19,8,17
1,14,2,7,OO,19,8,17
1,12,1,0,OO,19,8,17
0.8,8,1,0,OO,19,8,17
0.25,2,0,2,OO,19,8,17
0.6,6,1,1,OO,19,8,17
0.9,9,0,1,OO,19,8,17
